,gdp_growth,cpi_level,unrate,indpro_level,interest_rate,cpi_growth,indpro_growth,wb_gdp_growth_pct,wb_cpi_inflation_pct,wb_unemployment_pct,wb_trade_bal_gdp_pct,wb_gross_savings_pct,oecd_leading_index,recession,covid_shock,quarter
2017-01-01,0.728214713464248,99.90667666666666,2.9,101.19003333333335,-0.041666666666666664,-0.40680849820411424,-0.36166678221869475,1.62345062245441,0.484199796126385,2.822,0.742816999605393,30.6225132962492,91.23531416060605,0,0,1
2017-04-01,0.321536821340995,100.31393333333334,2.8666666666666667,102.98986666666667,-0.05433333333333334,0.40680849820411424,1.763033435786987,1.62345062245441,0.484199796126385,2.822,0.742816999605393,30.6225132962492,92.6219512902098,0,0,2
2017-07-01,1.13791595873065,100.31393333333334,2.7999999999999994,102.95653333333333,-0.05366666666666667,0.0,-0.03237088254461895,1.62345062245441,0.484199796126385,2.822,0.742816999605393,30.6225132962492,93.61603003571429,0,0,3
2017-10-01,0.155861618628106,100.89080000000001,2.7000000000000006,104.22306666666667,-0.042333333333333334,0.5734141913483093,1.222658129524401,1.62345062245441,0.484199796126385,2.822,0.742816999605393,30.6225132962492,94.39282517216117,0,0,4
2018-01-01,-0.154412985990893,101.19619999999999,2.466666666666667,103.82526666666666,-0.04800000000000001,0.3022462924313629,-0.382411604464572,0.834143845965585,0.989094598021848,2.467,0.0187119994869574,30.5434682630387,89.20174440793652,0,0,1
2018-04-01,0.630479551692331,100.9926,2.3666666666666667,103.91643333333333,-0.065,-0.20139599109088024,0.08776925626303722,0.834143845965585,0.989094598021848,2.467,0.0187119994869574,30.5434682630387,91.23067188888888,0,0,2
2018-07-01,-0.489514686641079,101.4338,2.433333333333333,103.18740000000001,-0.06233333333333333,0.4359122116857961,-0.704029793033456,0.834143845965585,0.989094598021848,2.467,0.0187119994869574,30.5434682630387,92.15861809500916,0,0,3
2018-10-01,0.069809393301346,101.77316666666667,2.466666666666667,104.88846666666666,-0.06633333333333334,0.33401116875184655,1.6350810807203686,0.834143845965585,0.989094598021848,2.467,0.0187119994869574,30.5434682630387,94.0769964672619,0,0,4
2019-01-01,0.129085697508224,101.50169999999999,2.466666666666667,102.73176666666666,-0.05333333333333334,-0.2670933524665742,-2.0776179113592974,-0.308496921143259,0.46877615938395,2.351,-0.28270244369909,30.6240011045675,100.64016654901961,0,0,1
2019-04-01,0.390455501608034,101.73923333333335,2.3333333333333335,102.8229,-0.05933333333333333,0.2337456708041863,0.08867065952076203,-0.308496921143259,0.46877615938395,2.351,-0.28270244369909,30.6240011045675,100.46920015873015,0,0,2
2019-07-01,0.050298139824823,101.77316666666667,2.3333333333333335,101.97236666666667,-0.05833333333333333,0.033347681662387885,-0.8306229311580537,-0.308496921143259,0.46877615938395,2.351,-0.28270244369909,30.6240011045675,100.43927942307693,0,0,3
2019-10-01,-2.87812086374788,102.28216666666667,2.3000000000000003,98.41837,-0.034,0.4988853242683611,-3.54743879212549,-0.308496921143259,0.46877615938395,2.351,-0.28270244369909,30.6240011045675,100.43678535714287,0,0,4
