date,value
2020-05-01,88.57024
2020-05-01,91.43999
2020-05-01,97.49956
2020-05-01,92.33276
2020-05-01,94.9957
2020-05-01,99.61642
2020-05-01,97.80966
2020-05-01,91.13693
2020-05-01,79.84093
2020-05-01,91.69331
2020-05-01,96.56854
2020-05-01,98.08222
2020-05-01,103.0865
2020-05-01,99.4536
2020-05-01,93.02628
2020-05-01,97.68611
2020-05-01,94.28571
2020-05-01,97.50283
2020-05-01,97.10545
2020-05-01,98.36289
2020-05-01,108.8754
2020-05-01,98.31244
2020-05-01,99.56708
2020-05-01,93.0104
2020-05-01,99.43008
2020-05-01,97.73669
2020-05-01,93.63739
2020-05-01,110.4694
2020-05-01,97.71124
2020-05-01,108.7925
2020-05-01,99.41479
2020-05-01,99.08739
2020-06-01,99.87371
2020-06-01,97.79382
2020-06-01,99.32533
2020-06-01,97.42812
2020-06-01,89.88997
2020-06-01,99.0207
2020-06-01,93.61018
2020-06-01,96.94919
2020-06-01,97.19525
2020-06-01,108.9667
2020-06-01,97.80301
2020-06-01,98.67693
2020-06-01,99.64528
2020-06-01,98.39447
2020-06-01,109.7586
2020-06-01,119.1363
2020-06-01,99.73276
2020-06-01,99.63486
2020-06-01,96.58067
2020-06-01,97.83091
2020-06-01,93.01511
2020-06-01,89.49915
2020-06-01,82.04814
2020-06-01,99.6457
2020-06-01,100.4181
2020-06-01,1.186551
2020-06-01,-0.2225734
2020-06-01,97.38589
2020-06-01,-0.9630306
2020-06-01,94.01867
2020-06-01,95.52785
2020-06-01,96.96317
2020-06-01,98.03717
2020-06-01,97.67241
2020-06-01,87.2825
2020-06-01,83.959
2020-06-01,100.1934
2020-06-01,95.90427
2020-06-01,101.9398
2020-06-01,123.1416
2020-06-01,102.0024
2020-06-01,96.88467
2020-06-01,97.47693
2020-06-01,107.1715
2020-06-01,97.51578
2020-06-01,92.32703
2020-06-01,102.8738
2020-06-01,124.9733
2020-06-01,115.0998
2020-06-01,93.74697
2020-06-01,96.05048
2020-06-01,95.86714
2020-06-01,98.05129
2020-06-01,96.65965
2020-06-01,104.5936
2020-06-01,94.34557
2020-06-01,94.45476
2020-06-01,96.32521
2020-06-01,98.2634
2020-06-01,94.76934
2020-06-01,-8.279056
2020-07-01,95.07482
2020-07-01,101.43
2020-07-01,98.64738
2020-07-01,96.93922
2020-07-01,98.25442
2020-07-01,110.5879
2020-07-01,98.11924
2020-07-01,100.0867
2020-07-01,99.51209
2020-07-01,98.89381
2020-07-01,94.84529
2020-07-01,107.2458
2020-07-01,98.3003
2020-07-01,96.49448
2020-07-01,98.30995
2020-07-01,95.95924
2020-07-01,125.4856
2020-07-01,104.7773
2020-07-01,103.651
2020-07-01,108.6321
2020-07-01,97.94867
2020-07-01,104.5724
2020-07-01,99.12757
2020-07-01,98.78641
2020-07-01,99.94324
2020-07-01,86.37286
2020-07-01,98.47609
2020-07-01,100.2127
2020-07-01,90.85268
2020-07-01,117.3694
2020-07-01,97.1405
2020-07-01,98.48782
2020-07-01,119.4816
2020-07-01,0.6380127
2020-07-01,101.6866
2020-07-01,99.93473
2020-07-01,97.59534
